Price,Close
Ticker,AAPL
Date,
2023-09-20,173.61944580078125
2023-09-21,172.07606506347656
2023-09-22,172.92691040039062
2023-09-25,174.20315551757812
2023-09-26,170.1270751953125
2023-09-27,168.61334228515625
2023-09-28,168.87062072753906
2023-09-29,169.3850860595703
2023-10-02,171.89797973632812
2023-10-03,170.5623779296875
2023-10-04,171.80894470214844
2023-10-05,173.04563903808594
2023-10-06,175.59815979003906
2023-10-09,177.08213806152344
2023-10-10,176.48854064941406
2023-10-11,177.88352966308594
2023-10-12,178.78382873535156
2023-10-13,176.9436492919922
2023-10-16,176.81503295898438
2023-10-17,175.26174926757812
2023-10-18,173.9656982421875
2023-10-19,173.5897674560547
2023-10-20,171.03729248046875
2023-10-23,171.156005859375
2023-10-24,171.59132385253906
2023-10-25,169.27627563476562
2023-10-26,165.11111450195312
2023-10-27,166.4269256591797
2023-10-30,168.47486877441406
2023-10-31,168.94976806640625
2023-11-01,172.1156768798828
2023-11-02,175.6772918701172
2023-11-03,174.76708984375
2023-11-06,177.319580078125
2023-11-07,179.8820037841797
2023-11-08,180.94056701660156
2023-11-09,180.46566772460938
2023-11-10,184.65611267089844
2023-11-13,183.0710906982422
2023-11-14,185.68638610839844
2023-11-15,186.25103759765625
2023-11-16,187.9351806640625
2023-11-17,187.9153289794922
2023-11-20,189.6588592529297
2023-11-21,188.85646057128906
2023-11-22,189.5201873779297
2023-11-24,188.19271850585938
2023-11-27,188.014404296875
2023-11-28,188.61868286132812
2023-11-29,187.59832763671875
2023-11-30,188.17291259765625
2023-12-01,189.45083618164062
2023-12-04,187.6577911376953
2023-12-05,191.6104278564453
2023-12-06,190.52076721191406
2023-12-07,192.45249938964844
2023-12-08,193.8790283203125
2023-12-11,191.3726806640625
2023-12-12,192.88836669921875
2023-12-13,196.1079559326172
2023-12-14,196.25657653808594
2023-12-15,195.7216339111328
2023-12-18,194.0573272705078
2023-12-19,195.09750366210938
2023-12-20,193.0072479248047
2023-12-21,192.85862731933594
2023-12-22,191.78875732421875
2023-12-26,191.24391174316406
2023-12-27,191.3429718017578
2023-12-28,191.76895141601562
2023-12-29,190.728759765625
